날짜,연령대,브랜드,관심도,대분류,중분류1
2024-07-15,30대,투크,61.25389,색조메이크업,아이메이크업
2024-07-22,30대,투크,42.52336,색조메이크업,아이메이크업
2024-07-29,30대,투크,51.20716,색조메이크업,아이메이크업
2024-08-05,30대,투크,46.84579,색조메이크업,아이메이크업
2024-08-12,30대,투크,50.70093,색조메이크업,아이메이크업
2024-08-19,30대,투크,37.38317,색조메이크업,아이메이크업
2024-08-26,30대,투크,52.25856,색조메이크업,아이메이크업
2024-09-02,30대,투크,58.6838,색조메이크업,아이메이크업
2024-09-09,30대,투크,36.68224,색조메이크업,아이메이크업
2024-09-16,30대,투크,100.0,색조메이크업,아이메이크업
2024-09-23,30대,투크,55.41277,색조메이크업,아이메이크업
2024-09-30,30대,투크,46.61214,색조메이크업,아이메이크업
2024-10-07,30대,투크,30.33489,색조메이크업,아이메이크업
2024-10-14,30대,투크,36.33177,색조메이크업,아이메이크업
2024-10-21,30대,투크,35.82554,색조메이크업,아이메이크업
2024-10-28,30대,투크,32.51557,색조메이크업,아이메이크업
2024-11-04,30대,투크,27.60903,색조메이크업,아이메이크업
2024-11-11,30대,투크,26.36292,색조메이크업,아이메이크업
2024-11-18,30대,투크,23.36448,색조메이크업,아이메이크업
2024-11-25,30대,투크,31.69781,색조메이크업,아이메이크업
2024-12-02,30대,투크,37.73364,색조메이크업,아이메이크업
2024-12-09,30대,투크,34.22897,색조메이크업,아이메이크업
2024-12-16,30대,투크,73.90965,색조메이크업,아이메이크업
2024-12-23,30대,투크,63.59034,색조메이크업,아이메이크업
2024-12-30,30대,투크,41.43302,색조메이크업,아이메이크업
2025-01-06,30대,투크,36.13707,색조메이크업,아이메이크업
2025-01-13,30대,투크,44.00311,색조메이크업,아이메이크업
2025-01-20,30대,투크,39.09657,색조메이크업,아이메이크업
2025-01-27,30대,투크,39.68068,색조메이크업,아이메이크업
2025-02-03,30대,투크,60.39719,색조메이크업,아이메이크업
2025-02-10,30대,투크,36.29283,색조메이크업,아이메이크업
2024-02-05,40대,투크,37.516,색조메이크업,아이메이크업
2024-02-12,40대,투크,48.52752,색조메이크업,아이메이크업
2024-02-19,40대,투크,64.4046,색조메이크업,아이메이크업
2024-02-26,40대,투크,70.16645,색조메이크업,아이메이크업
2024-03-04,40대,투크,40.07682,색조메이크업,아이메이크업
2024-03-11,40대,투크,29.57746,색조메이크업,아이메이크업
2024-03-18,40대,투크,30.98591,색조메이크업,아이메이크업
2024-03-25,40대,투크,23.94366,색조메이크업,아이메이크업
2024-04-01,40대,투크,37.38796,색조메이크업,아이메이크업
