날짜,연령대,브랜드,관심도,대분류,중분류1
2025-02-03,30대,그라운드플랜,39.57176,스킨케어,기타
2025-02-10,30대,그라운드플랜,44.4885,스킨케어,기타
2024-02-05,40대,그라운드플랜,53.0795,스킨케어,기타
2024-02-12,40대,그라운드플랜,41.65733,스킨케어,기타
2024-02-19,40대,그라운드플랜,40.87346,스킨케어,기타
2024-02-26,40대,그라운드플랜,58.23068,스킨케어,기타
2024-03-04,40대,그라운드플랜,76.48376,스킨케어,기타
2024-03-11,40대,그라운드플랜,62.26203,스킨케어,기타
2024-03-18,40대,그라운드플랜,44.68085,스킨케어,기타
2024-03-25,40대,그라운드플랜,38.7458,스킨케어,기타
2024-04-01,40대,그라운드플랜,61.14221,스킨케어,기타
2024-04-08,40대,그라운드플랜,47.25643,스킨케어,기타
2024-04-15,40대,그라운드플랜,53.63941,스킨케어,기타
2024-04-22,40대,그라운드플랜,48.15229,스킨케어,기타
2024-04-29,40대,그라운드플랜,43.33706,스킨케어,기타
2024-05-06,40대,그라운드플랜,46.47256,스킨케어,기타
2024-05-13,40대,그라운드플랜,46.58454,스킨케어,기타
2024-05-20,40대,그라운드플랜,44.79283,스킨케어,기타
2024-05-27,40대,그라운드플랜,49.04815,스킨케어,기타
2024-06-03,40대,그라운드플랜,49.38409,스킨케어,기타
2024-06-10,40대,그라운드플랜,57.78275,스킨케어,기타
2024-06-17,40대,그라운드플랜,90.48152,스킨케어,기타
2024-06-24,40대,그라운드플랜,57.11086,스킨케어,기타
2024-07-01,40대,그라운드플랜,51.39977,스킨케어,기타
2024-07-08,40대,그라운드플랜,69.42889,스킨케어,기타
2024-07-15,40대,그라운드플랜,41.2094,스킨케어,기타
2024-07-22,40대,그라운드플랜,45.24076,스킨케어,기타
2024-07-29,40대,그라운드플랜,42.55319,스킨케어,기타
2024-08-05,40대,그라운드플랜,36.8421,스킨케어,기타
2024-08-12,40대,그라운드플랜,36.61814,스킨케어,기타
2024-08-19,40대,그라운드플랜,77.37961,스킨케어,기타
2024-08-26,40대,그라운드플랜,47.92833,스킨케어,기타
2024-09-02,40대,그라운드플랜,59.68645,스킨케어,기타
2024-09-09,40대,그라운드플랜,100.0,스킨케어,기타
2024-09-16,40대,그라운드플랜,56.43896,스킨케어,기타
2024-09-23,40대,그라운드플랜,31.46696,스킨케어,기타
2024-09-30,40대,그라운드플랜,25.30795,스킨케어,기타
2024-10-07,40대,그라운드플랜,27.99552,스킨케어,기타
2024-10-14,40대,그라운드플랜,31.69092,스킨케어,기타
2024-10-21,40대,그라운드플랜,34.9384,스킨케어,기타
2024-10-28,40대,그라운드플랜,36.50615,스킨케어,기타
2024-11-04,40대,그라운드플랜,30.79507,스킨케어,기타
2024-11-11,40대,그라운드플랜,34.37849,스킨케어,기타
2024-11-18,40대,그라운드플랜,37.51399,스킨케어,기타
2024-11-25,40대,그라운드플랜,44.90481,스킨케어,기타
2024-12-02,40대,그라운드플랜,50.39193,스킨케어,기타
2024-12-09,40대,그라운드플랜,55.43113,스킨케어,기타
2024-12-16,40대,그라운드플랜,48.26427,스킨케어,기타
