날짜,연령대,브랜드,관심도,대분류,중분류1
2024-03-25,50대,트리마이,0.0,스킨케어,마스크팩
2024-04-01,50대,트리마이,11.11111,스킨케어,마스크팩
2024-04-08,50대,트리마이,22.22222,스킨케어,마스크팩
2024-04-15,50대,트리마이,11.11111,스킨케어,마스크팩
2024-04-22,50대,트리마이,22.22222,스킨케어,마스크팩
2024-04-29,50대,트리마이,11.11111,스킨케어,마스크팩
2024-05-06,50대,트리마이,11.11111,스킨케어,마스크팩
2024-05-13,50대,트리마이,0.0,스킨케어,마스크팩
2024-05-20,50대,트리마이,44.44444,스킨케어,마스크팩
2024-05-27,50대,트리마이,44.44444,스킨케어,마스크팩
2024-06-03,50대,트리마이,0.0,스킨케어,마스크팩
2024-06-10,50대,트리마이,0.0,스킨케어,마스크팩
2024-06-17,50대,트리마이,0.0,스킨케어,마스크팩
2024-06-24,50대,트리마이,0.0,스킨케어,마스크팩
2024-07-01,50대,트리마이,44.44444,스킨케어,마스크팩
2024-07-08,50대,트리마이,55.55555,스킨케어,마스크팩
2024-07-15,50대,트리마이,11.11111,스킨케어,마스크팩
2024-07-22,50대,트리마이,100.0,스킨케어,마스크팩
2024-07-29,50대,트리마이,0.0,스킨케어,마스크팩
2024-08-05,50대,트리마이,0.0,스킨케어,마스크팩
2024-08-12,50대,트리마이,11.11111,스킨케어,마스크팩
2024-08-19,50대,트리마이,22.22222,스킨케어,마스크팩
2024-08-26,50대,트리마이,22.22222,스킨케어,마스크팩
2024-09-02,50대,트리마이,0.0,스킨케어,마스크팩
2024-09-09,50대,트리마이,11.11111,스킨케어,마스크팩
2024-09-16,50대,트리마이,11.11111,스킨케어,마스크팩
2024-09-23,50대,트리마이,22.22222,스킨케어,마스크팩
2024-09-30,50대,트리마이,44.44444,스킨케어,마스크팩
2024-10-07,50대,트리마이,0.0,스킨케어,마스크팩
2024-10-14,50대,트리마이,0.0,스킨케어,마스크팩
2024-10-21,50대,트리마이,0.0,스킨케어,마스크팩
2024-10-28,50대,트리마이,22.22222,스킨케어,마스크팩
2024-11-04,50대,트리마이,0.0,스킨케어,마스크팩
2024-11-11,50대,트리마이,11.11111,스킨케어,마스크팩
2024-11-18,50대,트리마이,22.22222,스킨케어,마스크팩
2024-11-25,50대,트리마이,0.0,스킨케어,마스크팩
2024-12-02,50대,트리마이,11.11111,스킨케어,마스크팩
2024-12-09,50대,트리마이,0.0,스킨케어,마스크팩
2024-12-16,50대,트리마이,33.33333,스킨케어,마스크팩
2024-12-23,50대,트리마이,11.11111,스킨케어,마스크팩
2024-12-30,50대,트리마이,0.0,스킨케어,마스크팩
2025-01-06,50대,트리마이,55.55555,스킨케어,마스크팩
2025-01-13,50대,트리마이,22.22222,스킨케어,마스크팩
2025-01-20,50대,트리마이,33.33333,스킨케어,마스크팩
2025-01-27,50대,트리마이,11.11111,스킨케어,마스크팩
2025-02-03,50대,트리마이,11.11111,스킨케어,마스크팩
2025-02-10,50대,트리마이,11.11111,스킨케어,마스크팩
2024-02-05,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-02-12,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-02-19,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-02-26,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-03-04,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-03-11,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-03-18,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-03-25,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-04-01,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-04-08,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-04-15,60대 이상,트리마이,66.66666,스킨케어,마스크팩
2024-04-22,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-04-29,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-05-06,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-05-13,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-05-20,60대 이상,트리마이,100.0,스킨케어,마스크팩
2024-05-27,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-06-03,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-06-10,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-06-17,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-06-24,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-07-01,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-07-08,60대 이상,트리마이,0.0,스킨케어,마스크팩
