날짜,연령대,브랜드,관심도,대분류,중분류1
2025-01-06,30대,글피오,4.86401,색조메이크업,립메이크업
2025-01-13,30대,글피오,6.58995,색조메이크업,립메이크업
2025-01-20,30대,글피오,7.94979,색조메이크업,립메이크업
2025-01-27,30대,글피오,9.36192,색조메이크업,립메이크업
2025-02-03,30대,글피오,11.24476,색조메이크업,립메이크업
2025-02-10,30대,글피오,20.76359,색조메이크업,립메이크업
2024-02-05,40대,글피오,0.0,색조메이크업,립메이크업
2024-02-12,40대,글피오,0.0,색조메이크업,립메이크업
2024-02-19,40대,글피오,0.0,색조메이크업,립메이크업
2024-02-26,40대,글피오,0.0,색조메이크업,립메이크업
2024-03-04,40대,글피오,0.0,색조메이크업,립메이크업
2024-03-11,40대,글피오,0.0,색조메이크업,립메이크업
2024-03-18,40대,글피오,0.0,색조메이크업,립메이크업
2024-03-25,40대,글피오,0.0,색조메이크업,립메이크업
2024-04-01,40대,글피오,0.0,색조메이크업,립메이크업
2024-04-08,40대,글피오,0.0,색조메이크업,립메이크업
2024-04-15,40대,글피오,0.0,색조메이크업,립메이크업
2024-04-22,40대,글피오,0.80971,색조메이크업,립메이크업
2024-04-29,40대,글피오,0.40485,색조메이크업,립메이크업
2024-05-06,40대,글피오,2.42914,색조메이크업,립메이크업
2024-05-13,40대,글피오,6.88259,색조메이크업,립메이크업
2024-05-20,40대,글피오,5.87044,색조메이크업,립메이크업
2024-05-27,40대,글피오,4.45344,색조메이크업,립메이크업
2024-06-03,40대,글피오,4.65587,색조메이크업,립메이크업
2024-06-10,40대,글피오,4.65587,색조메이크업,립메이크업
2024-06-17,40대,글피오,2.834,색조메이크업,립메이크업
2024-06-24,40대,글피오,5.06072,색조메이크업,립메이크업
2024-07-01,40대,글피오,4.25101,색조메이크업,립메이크업
2024-07-08,40대,글피오,8.29959,색조메이크업,립메이크업
2024-07-15,40대,글피오,8.50202,색조메이크업,립메이크업
2024-07-22,40대,글피오,8.29959,색조메이크업,립메이크업
2024-07-29,40대,글피오,7.48987,색조메이크업,립메이크업
2024-08-05,40대,글피오,7.89473,색조메이크업,립메이크업
2024-08-12,40대,글피오,10.32388,색조메이크업,립메이크업
2024-08-19,40대,글피오,2.834,색조메이크업,립메이크업
2024-08-26,40대,글피오,5.06072,색조메이크업,립메이크업
2024-09-02,40대,글피오,6.88259,색조메이크업,립메이크업
2024-09-09,40대,글피오,7.08502,색조메이크업,립메이크업
2024-09-16,40대,글피오,13.15789,색조메이크업,립메이크업
2024-09-23,40대,글피오,8.70445,색조메이크업,립메이크업
2024-09-30,40대,글피오,4.85829,색조메이크업,립메이크업
2024-10-07,40대,글피오,7.08502,색조메이크업,립메이크업
2024-10-14,40대,글피오,4.65587,색조메이크업,립메이크업
2024-10-21,40대,글피오,3.84615,색조메이크업,립메이크업
2024-10-28,40대,글피오,4.65587,색조메이크업,립메이크업
2024-11-04,40대,글피오,5.66801,색조메이크업,립메이크업
2024-11-11,40대,글피오,2.834,색조메이크업,립메이크업
2024-11-18,40대,글피오,5.87044,색조메이크업,립메이크업
2024-11-25,40대,글피오,5.06072,색조메이크업,립메이크업
2024-12-02,40대,글피오,3.03643,색조메이크업,립메이크업
2024-12-09,40대,글피오,5.06072,색조메이크업,립메이크업
2024-12-16,40대,글피오,5.66801,색조메이크업,립메이크업
2024-12-23,40대,글피오,9.71659,색조메이크업,립메이크업
2024-12-30,40대,글피오,8.29959,색조메이크업,립메이크업
2025-01-06,40대,글피오,6.2753,색조메이크업,립메이크업
2025-01-13,40대,글피오,9.71659,색조메이크업,립메이크업
2025-01-20,40대,글피오,8.29959,색조메이크업,립메이크업
2025-01-27,40대,글피오,11.1336,색조메이크업,립메이크업
2025-02-03,40대,글피오,14.57489,색조메이크업,립메이크업
2025-02-10,40대,글피오,23.07692,색조메이크업,립메이크업
2024-02-05,50대,글피오,0.0,색조메이크업,립메이크업
2024-02-12,50대,글피오,0.0,색조메이크업,립메이크업
2024-02-19,50대,글피오,0.0,색조메이크업,립메이크업
2024-02-26,50대,글피오,0.0,색조메이크업,립메이크업
2024-03-04,50대,글피오,0.0,색조메이크업,립메이크업
2024-03-11,50대,글피오,0.0,색조메이크업,립메이크업
2024-03-18,50대,글피오,0.0,색조메이크업,립메이크업
2024-03-25,50대,글피오,0.0,색조메이크업,립메이크업
2024-04-01,50대,글피오,0.0,색조메이크업,립메이크업
2024-04-08,50대,글피오,0.0,색조메이크업,립메이크업
2024-04-15,50대,글피오,0.0,색조메이크업,립메이크업
2024-04-22,50대,글피오,0.80645,색조메이크업,립메이크업
2024-04-29,50대,글피오,0.80645,색조메이크업,립메이크업
2024-05-06,50대,글피오,0.0,색조메이크업,립메이크업
2024-05-13,50대,글피오,4.8387,색조메이크업,립메이크업
2024-05-20,50대,글피오,4.8387,색조메이크업,립메이크업
2024-05-27,50대,글피오,11.29032,색조메이크업,립메이크업
2024-06-03,50대,글피오,8.06451,색조메이크업,립메이크업
2024-06-10,50대,글피오,4.03225,색조메이크업,립메이크업
2024-06-17,50대,글피오,6.45161,색조메이크업,립메이크업
2024-06-24,50대,글피오,5.64516,색조메이크업,립메이크업
2024-07-01,50대,글피오,11.29032,색조메이크업,립메이크업
2024-07-08,50대,글피오,10.48387,색조메이크업,립메이크업
2024-07-15,50대,글피오,4.8387,색조메이크업,립메이크업
2024-07-22,50대,글피오,26.6129,색조메이크업,립메이크업
2024-07-29,50대,글피오,12.90322,색조메이크업,립메이크업
2024-08-05,50대,글피오,12.09677,색조메이크업,립메이크업
2024-08-12,50대,글피오,16.93548,색조메이크업,립메이크업
2024-08-19,50대,글피오,14.51612,색조메이크업,립메이크업
2024-08-26,50대,글피오,9.67741,색조메이크업,립메이크업
2024-09-02,50대,글피오,12.09677,색조메이크업,립메이크업
2024-09-09,50대,글피오,6.45161,색조메이크업,립메이크업
2024-09-16,50대,글피오,9.67741,색조메이크업,립메이크업
2024-09-23,50대,글피오,11.29032,색조메이크업,립메이크업
2024-09-30,50대,글피오,7.25806,색조메이크업,립메이크업
2024-10-07,50대,글피오,12.90322,색조메이크업,립메이크업
2024-10-14,50대,글피오,4.8387,색조메이크업,립메이크업
2024-10-21,50대,글피오,5.64516,색조메이크업,립메이크업
2024-10-28,50대,글피오,8.06451,색조메이크업,립메이크업
2024-11-04,50대,글피오,8.06451,색조메이크업,립메이크업
2024-11-11,50대,글피오,6.45161,색조메이크업,립메이크업
2024-11-18,50대,글피오,4.03225,색조메이크업,립메이크업
2024-11-25,50대,글피오,3.2258,색조메이크업,립메이크업
2024-12-02,50대,글피오,3.2258,색조메이크업,립메이크업
2024-12-09,50대,글피오,2.41935,색조메이크업,립메이크업
2024-12-16,50대,글피오,4.8387,색조메이크업,립메이크업
2024-12-23,50대,글피오,8.87096,색조메이크업,립메이크업
2024-12-30,50대,글피오,5.64516,색조메이크업,립메이크업
2025-01-06,50대,글피오,10.48387,색조메이크업,립메이크업
2025-01-13,50대,글피오,15.32258,색조메이크업,립메이크업
2025-01-20,50대,글피오,8.06451,색조메이크업,립메이크업
2025-01-27,50대,글피오,11.29032,색조메이크업,립메이크업
2025-02-03,50대,글피오,12.09677,색조메이크업,립메이크업
2025-02-10,50대,글피오,20.96774,색조메이크업,립메이크업
2024-02-05,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-02-12,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-02-19,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-02-26,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-03-04,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-03-11,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-03-18,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-03-25,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-04-01,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-04-08,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-04-15,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-04-22,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-04-29,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-05-06,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-05-13,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-05-20,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-05-27,60대 이상,글피오,10.52631,색조메이크업,립메이크업
2024-06-03,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-06-10,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2024-06-17,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-06-24,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2024-07-01,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-07-08,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2024-07-15,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-07-22,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2024-07-29,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2024-08-05,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2024-08-12,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2024-08-19,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-08-26,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-09-02,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2024-09-09,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-09-16,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2024-09-23,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2024-09-30,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-10-07,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-10-14,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-10-21,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-10-28,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-11-04,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-11-11,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2024-11-18,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-11-25,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-12-02,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-12-09,60대 이상,글피오,2.63157,색조메이크업,립메이크업
2024-12-16,60대 이상,글피오,0.0,색조메이크업,립메이크업
2024-12-23,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2024-12-30,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2025-01-06,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2025-01-13,60대 이상,글피오,5.26315,색조메이크업,립메이크업
2025-01-20,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2025-01-27,60대 이상,글피오,7.89473,색조메이크업,립메이크업
2025-02-03,60대 이상,글피오,13.15789,색조메이크업,립메이크업
2025-02-10,60대 이상,글피오,34.21052,색조메이크업,립메이크업
2024-02-05,10대,오드타입,3.11827,색조메이크업,립메이크업
2024-02-12,10대,오드타입,3.97849,색조메이크업,립메이크업
2024-02-19,10대,오드타입,3.01075,색조메이크업,립메이크업
2024-02-26,10대,오드타입,2.25806,색조메이크업,립메이크업
2024-03-04,10대,오드타입,6.0215,색조메이크업,립메이크업
2024-03-11,10대,오드타입,2.25806,색조메이크업,립메이크업
2024-03-18,10대,오드타입,2.15053,색조메이크업,립메이크업
2024-03-25,10대,오드타입,3.97849,색조메이크업,립메이크업
2024-04-01,10대,오드타입,3.11827,색조메이크업,립메이크업
2024-04-08,10대,오드타입,2.04301,색조메이크업,립메이크업
2024-04-15,10대,오드타입,2.79569,색조메이크업,립메이크업
2024-04-22,10대,오드타입,3.54838,색조메이크업,립메이크업
2024-04-29,10대,오드타입,50.0,색조메이크업,립메이크업
2024-05-06,10대,오드타입,23.01075,색조메이크업,립메이크업
2024-05-13,10대,오드타입,10.10752,색조메이크업,립메이크업
2024-05-20,10대,오드타입,37.74193,색조메이크업,립메이크업
2024-05-27,10대,오드타입,46.45161,색조메이크업,립메이크업
2024-06-03,10대,오드타입,92.47311,색조메이크업,립메이크업
2024-06-10,10대,오드타입,67.09677,색조메이크업,립메이크업
2024-06-17,10대,오드타입,78.70967,색조메이크업,립메이크업
2024-06-24,10대,오드타입,76.98924,색조메이크업,립메이크업
2024-07-01,10대,오드타입,63.54838,색조메이크업,립메이크업
2024-07-08,10대,오드타입,88.06451,색조메이크업,립메이크업
2024-07-15,10대,오드타입,86.66666,색조메이크업,립메이크업
