순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
64,디올,포에버 스킨 글로우 24H 웨어 래디언트 파운데이션 [SPF20/PA+++] [00 뉴트럴],4.32,28,89000,2025-02-20 23:55:56,베이스메이크업,파운데이션
65,에스티로더,더블 웨어 스테이-인-플레이스 메이크업 [SPF10/PA++] [1C1 쿨본],4.18,2671,84000,2025-02-20 23:55:56,베이스메이크업,파운데이션
66,시세이도,리바이탈에센스 스킨 글로우 파운데이션 [SPF30/PA+++] [120],4.18,11,83000,2025-02-20 23:55:56,베이스메이크업,파운데이션
67,시드물,사카로 BF크림 [21호],3.70,442,16800,2025-02-20 23:55:56,베이스메이크업,파운데이션
68,에스티로더,더블웨어 파운데이션 [SPF10/PA++] [1W0 웜포슬린],4.45,199,87000,2025-02-20 23:55:56,베이스메이크업,파운데이션
69,지베르니,밀착 커버 파운데이션 [SPF30/PA++] [21C 쿨베이지] 30ml,4.28,29,29700,2025-02-20 23:55:56,베이스메이크업,파운데이션
70,티핏,래디언스 핏 세럼 파운데이션 [W01 바닐라],4.31,101,14000,2025-02-20 23:55:56,베이스메이크업,파운데이션
71,헤라,실키 스테이 24H 롱웨어 파운데이션 [SPF20/PA++] [19N1 라이트바닐라],4.46,35,70000,2025-02-20 23:55:56,베이스메이크업,파운데이션
72,어바웃톤,낫띵 벗 누드 파운데이션 [02 라이트],4.74,23,22000,2025-02-20 23:55:56,베이스메이크업,파운데이션
73,지방시,프리즘 리브르 글로우 파운데이션 [N80],4.58,26,82000,2025-02-20 23:55:56,베이스메이크업,파운데이션
74,헤라,실키 스테이 24H 롱웨어 파운데이션 [SPF20/PA++] [23N1 베이지],4.66,29,70000,2025-02-20 23:55:56,베이스메이크업,파운데이션
75,네이처리퍼블릭,프로방스 에어 스킨 핏 원데이 래스팅 파운데이션 [Y23 웜베이지],4.53,15,6600,2025-02-20 23:55:56,베이스메이크업,파운데이션
76,힌스,세컨 스킨 파운데이션 [SPF30/PA++] [17호 포슬린],4.27,96,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
77,아멜리,쿨쓰루쓰루 파운데이션 [SPF30/PA++] [019 블라썸],4.28,60,21000,2025-02-20 23:55:56,베이스메이크업,파운데이션
78,헤라,실키 스테이 24H 롱웨어 파운데이션 [SPF20/PA++] [17C1 페탈아이보리],4.50,14,70000,2025-02-20 23:55:56,베이스메이크업,파운데이션
79,웨이크메이크,워터 벨벳 커버 파운데이션 [SPF30/PA+++] [22 뉴트럴],4.09,54,38000,2025-02-20 23:55:56,베이스메이크업,파운데이션
80,지방시,프리즘 리브르 글로우 파운데이션 [N95],4.27,11,75000,2025-02-20 23:55:56,베이스메이크업,파운데이션
81,네이밍,레이어드 커버 파운데이션 [SPF35/PA++] [19N],4.29,31,29000,2025-02-20 23:55:56,베이스메이크업,파운데이션
82,에스티로더,더블 웨어 스테이-인-플레이스 메이크업 [SPF10/PA++] [2C0 쿨바닐라],4.35,31,84000,2025-02-20 23:55:56,베이스메이크업,파운데이션
83,지베르니,밀착 커버 파운데이션 [SPF30/PA++] [23호 미디움베이지] 30ml,4.21,72,29700,2025-02-20 23:55:56,베이스메이크업,파운데이션
84,에뛰드,더블 래스팅 세럼 스킨 파운데이션 [SPF27/PA++] [뉴트럴바닐라 17N1] 30g,4.25,12,20100,2025-02-20 23:55:56,베이스메이크업,파운데이션
85,에뛰드,더블래스팅 비건 커버 파운데이션 [SPF32/PA++] [19N1 바닐라],4.08,66,29000,2025-02-20 23:55:56,베이스메이크업,파운데이션
86,fmgt,잉크래스팅 파운데이션 슬림핏 EX [SPF30/PA++] [N201 애프리콧베이지],3.94,5074,20000,2025-02-20 23:55:56,베이스메이크업,파운데이션
87,웨이크메이크,워터 글로우 코팅 파운데이션 [SPF38+/PA++] [21호],4.45,11,38000,2025-02-20 23:55:56,베이스메이크업,파운데이션
88,지베르니,고밀착 시그니처 파운데이션 [SPF45/PA++] [17호 포슬린] 30ml,4.46,24,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
89,맥,스튜디오 래디언스 세럼-파워 파운데이션 [N11],3.89,19,79000,2025-02-20 23:55:56,베이스메이크업,파운데이션
90,루나,수분광팩트 클리어 [SPF50+/PA+++] [21호 바닐라],4.39,41,33000,2025-02-20 23:55:56,베이스메이크업,파운데이션
91,웨이크메이크,워터 글로우 코팅밤 [SPF30/PA++] [02 바닐라아이보리],3.85,41,36000,2025-02-20 23:55:56,베이스메이크업,파운데이션
92,헤라,실키 스테이 24H 롱웨어 파운데이션 [SPF20/PA++] [21C1 로제바닐라],4.34,29,70000,2025-02-20 23:55:56,베이스메이크업,파운데이션
93,디올,포에버 24H 웨어 하이 퍼펙션 파운데이션 [SPF20/PA+++] [0N 뉴트럴],4.40,35,89000,2025-02-20 23:55:56,베이스메이크업,파운데이션
94,헤라,글로우 래스팅 24H 래디언트 스킨 파운데이션 [SPF22/PA++] [17C1 페탈아이보리],4.27,11,70000,2025-02-20 23:55:56,베이스메이크업,파운데이션
95,에스티로더,더블 웨어 스테이-인-플레이스 메이크업 [SPF10/PA++] [1N1 아이보리누드],4.43,301,84000,2025-02-20 23:55:56,베이스메이크업,파운데이션
96,나스,라이트 리플렉팅 파운데이션 [고비],4.45,11,76000,2025-02-20 23:55:56,베이스메이크업,파운데이션
97,메이크업포에버,리부트 파운데이션 [Y218 포셀린],4.18,105,66000,2025-02-20 23:55:56,베이스메이크업,파운데이션
98,나스,네츄럴 래디언트 롱웨어 파운데이션 [몽블랑],4.07,580,72000,2025-02-20 23:55:56,베이스메이크업,파운데이션
99,에뛰드,더블래스팅 파운데이션 [SPF35/PA++] [27N1 앰버] 30g,4.45,22,24000,2025-02-20 23:55:56,베이스메이크업,파운데이션
100,VDL,퍼펙팅 래스트 파운데이션 [SPF30/PA++] [M01],3.39,1859,27000,2025-02-20 23:55:56,베이스메이크업,파운데이션
