순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
74,푸디랩,슈퍼비타 클렌징 바,3.87,23,25000,2025-02-20 23:55:56,클렌징,클렌징비누
75,닥터슈라클,AC 큐어 솔루션 메디케어 솝 110g,4.16,19,8000,2025-02-20 23:55:56,클렌징,클렌징비누
76,셀로몬,어성초 비누,4.00,62,12000,2025-02-20 23:55:56,클렌징,클렌징비누
77,셀라,프리미엄 클렌징 바,4.31,99,20000,2025-02-20 23:55:56,클렌징,클렌징비누
78,UNI,프리미엄천연비누 유앤아이솝 [블랙],4.38,29,28000,2025-02-20 23:55:56,클렌징,클렌징비누
79,샤워메이트,산양유 비누 [오리지널],3.70,20,14900,2025-02-20 23:55:56,클렌징,클렌징비누
80,아이소이,파하 클렌징 케어 바,4.21,14,12800,2025-02-20 23:55:56,클렌징,클렌징비누
81,솝퓨리,네버 드라이 페이셜 바,4.73,11,15000,2025-02-20 23:55:56,클렌징,클렌징비누
82,G&H,프로텍트+ 바 솝,4.42,24,15000,2025-02-20 23:55:56,클렌징,클렌징비누
83,라벨영,호랑이비누,3.67,61,15000,2025-02-20 23:55:56,클렌징,클렌징비누
84,엘리메르,어성초 천연비누 [브릭커머디],3.87,15,35000,2025-02-20 23:55:56,클렌징,클렌징비누
85,시드물,어성초 CP 비누,3.83,41,7400,2025-02-20 23:55:56,클렌징,클렌징비누
86,리솝,김석호의 신기한 비누,4.64,11,25000,2025-02-20 23:55:56,클렌징,클렌징비누
87,리솔츠,리추얼 마사지 클렌징바,4.30,46,21000,2025-02-20 23:55:56,클렌징,클렌징비누
88,끌레드뽀보떼,시나끄티프 솝,3.84,31,145000,2025-02-20 23:55:56,클렌징,클렌징비누
89,라벨영,빵꾸솝쿨버전,3.71,24,12000,2025-02-20 23:55:56,클렌징,클렌징비누
90,나노믹스,나노크린비누,4.46,28,20000,2025-02-20 23:55:56,클렌징,클렌징비누
91,키세라씨,유자송이 천연비누,4.00,29,20000,2025-02-20 23:55:56,클렌징,클렌징비누
92,아비브,페이셜 솝 [그레이],4.04,26,18000,2025-02-20 23:55:56,클렌징,클렌징비누
93,리바이포유,리얼 메디 솝 [무자극비누],3.67,18,30000,2025-02-20 23:55:56,클렌징,클렌징비누
94,바루에이블,에이블 클렌징 바 [블랙],4.30,23,28000,2025-02-20 23:55:56,클렌징,클렌징비누
95,누비안헤리티지,(해외) 아프리칸 블랙 바 솝,4.00,42,,2025-02-20 23:55:56,클렌징,클렌징비누
96,라노아,모낭이 비누,3.33,45,14900,2025-02-20 23:55:56,클렌징,클렌징비누
97,네이키드솝,네이키드 솝,3.92,106,18000,2025-02-20 23:55:56,클렌징,클렌징비누
98,메디블레스,퓨어메이 원더 스틱 클렌저 [국화꽃],4.00,26,31000,2025-02-20 23:55:56,클렌징,클렌징비누
99,웰바스,아이스크림솝 큐티원 [딸기],4.24,21,23900,2025-02-20 23:55:56,클렌징,클렌징비누
100,르나드블랑,트러블 톡톡 클렌징 바,3.62,50,17000,2025-02-20 23:55:56,클렌징,클렌징비누
