순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
60,네이밍,제로 그래비티 커버 핏 쿠션 [SPF40/PA++] [21P],4.19,94,28000,2025-02-20 23:55:56,베이스메이크업,쿠션
61,어뮤즈,듀 젤리 마스터 쿠션 [SPF38/PA+++] [01 클린],4.28,25,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
62,하멜,비건 아쿠아 글로우 제로핏 쿠션 (리필) 12g [1호 퓨어],4.25,603,16000,2025-02-20 23:55:56,베이스메이크업,쿠션
63,셰르잔느,퐁드땅 루미에르 도레 쿠션 [SPF50+/PA+++] [21호 내추럴],4.49,41,71200,2025-02-20 23:55:56,베이스메이크업,쿠션
64,라라클라라,바이오 커버 밤 [내추럴베이지],4.42,416,45000,2025-02-20 23:55:56,베이스메이크업,쿠션
65,디올,포에버 쿠션 바이닐 까나쥬 [SPF50+/PA+++] [00N 글로우],4.49,39,99000,2025-02-20 23:55:56,베이스메이크업,쿠션
66,블랑디바,글림 커버리지 쿠션 단품 [SPF50+/PA+++] [핑크],4.11,246,34000,2025-02-20 23:55:56,베이스메이크업,쿠션
67,지베르니,밀착 커버 쿠션 [SPF40/PA++] [17C 포슬린],4.20,128,33000,2025-02-20 23:55:56,베이스메이크업,쿠션
68,바이오던스,래디언트 퓨어 에센스 쿠션 [SPF30/PA++] [21N],4.34,59,46000,2025-02-20 23:55:56,베이스메이크업,쿠션
69,미샤,글로우 레이어링 핏 쿠션 세트 (21호 바닐라),4.20,86,24000,2025-02-20 23:55:56,베이스메이크업,쿠션
70,투쿨포스쿨,픽싱 누드 쿠션 [SPF50+/PA++] [#2C 쿨페탈],4.14,125,26000,2025-02-20 23:55:56,베이스메이크업,쿠션
71,에스쁘아,프로 테일러 비내추럴 쿠션 [SPF50+/PA++++] [1호 아이보리],4.05,166,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
72,파넬,시카마누 세럼 쿠션 [SPF45/PA++] [23호] 본품+리필 (15g x2),4.22,46,37000,2025-02-20 23:55:56,베이스메이크업,쿠션
73,지베르니,듀이 글래시 쿠션 [SPF50+/PA+++] [17C 포슬린] 13g*2,4.36,11,33300,2025-02-20 23:55:56,베이스메이크업,쿠션
74,설화수,퍼펙팅 쿠션 [SPF50+/PA+++] [17N1 바닐라],4.48,23,59000,2025-02-20 23:55:56,베이스메이크업,쿠션
75,정샘물뷰티,에센셜 스킨 누더 쿠션-핑크라이트 (리필 포함) 14g*2 +증정,4.33,277,38250,2025-02-20 23:55:56,베이스메이크업,쿠션
76,피브,하이퍼-핏 베어 쿠션 [SPF40/PA++] [페어듀],4.71,14,37000,2025-02-20 23:55:56,베이스메이크업,쿠션
77,디올,포에버 쿠션 까나쥬 [SPF50+/PA+++] [0N 글로우],4.47,17,99000,2025-02-20 23:55:56,베이스메이크업,쿠션
78,헤라,블랙 쿠션 파운데이션 [SPF34/PA++] [23N1 베이지],4.41,58,52000,2025-02-20 23:55:56,베이스메이크업,쿠션
79,차앤박화장품,프로폴리스 앰플 인 쿠션 [SPF50+/PA+++] [21호],3.87,1856,37000,2025-02-20 23:55:56,베이스메이크업,쿠션
80,클리오,킬커버 스킨 픽서쿠션 기획세트 [23N 진저],4.19,27,25200,2025-02-20 23:55:56,베이스메이크업,쿠션
81,헤라,블랙 쿠션 파운데이션 [SPF34/PA++] [13N1 포슬린],4.66,44,52000,2025-02-20 23:55:56,베이스메이크업,쿠션
