순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
66,비플레인,시카테롤 캡슐 베리어 크림 50ml,4.59,770,16000,2025-02-20 23:55:56,스킨케어,크림
67,더랩바이블랑두,올리고 히알루론산 카밍 + 크림 80ml,4.29,4663,23500,2025-02-20 23:55:56,스킨케어,크림
68,퓨리피아,메타바이옴 바운스 크림 50ml+30ml,4.56,803,24900,2025-02-20 23:55:56,스킨케어,크림
69,토리든,솔리드인 세라마이드 크림 70ml,4.55,1597,19600,2025-02-20 23:55:56,스킨케어,크림
70,에르쯔틴,리제너레이티브 실트 크림 50g,4.57,744,31000,2025-02-20 23:55:56,스킨케어,크림
71,키엘,울트라 훼이셜 크림,4.41,527,49000,2025-02-20 23:55:56,스킨케어,크림
72,휴캄,킨츠키 콜라겐 수분 크림 70g,4.70,806,30000,2025-02-20 23:55:56,스킨케어,크림
73,아누아,피디알엔 히알루론산 100 수분 크림,4.69,134,32000,2025-02-20 23:55:56,스킨케어,크림
74,브링그린,티트리시카수딩크림플러스,4.32,874,19000,2025-02-20 23:55:56,스킨케어,크림
75,제로이드,수딩 크림,4.24,3426,27000,2025-02-20 23:55:56,스킨케어,크림
76,일리윤,일리윤 레드이치 케어크림 128ml 1입,4.76,633,9600,2025-02-20 23:55:56,스킨케어,크림
77,라운드랩,약콩 판테놀 크림 80ml,4.53,309,30600,2025-02-20 23:55:56,스킨케어,크림
78,토니모리,어성초 시카 쿨링 수분 크림 100ml,4.49,485,19900,2025-02-20 23:55:56,스킨케어,크림
79,풀리,그린 토마토 크림 90ml,4.59,238,26900,2025-02-20 23:55:56,스킨케어,크림
80,마몽드,포어 슈링커 바쿠치올 크림,4.54,386,38000,2025-02-20 23:55:56,스킨케어,크림
81,더블유제이,이지에프온 더마 클리닉 크림 50ml,4.67,394,33600,2025-02-20 23:55:56,스킨케어,크림
82,코스알엑스,더 레티놀 0.3 크림 20ml (2개입),4.55,359,44800,2025-02-20 23:55:56,스킨케어,크림
83,토리든,셀메이징 저분자 콜라겐 탄력 아이크림 30 ml,4.74,156,25000,2025-02-20 23:55:56,스킨케어,크림
84,이니스프리,콜라겐 그린티 세라마이드 탄력장벽 크림 (리필) 50mL,4.57,349,20160,2025-02-20 23:55:56,스킨케어,크림
85,센텔리안24,더 마데카 크림,4.35,802,19500,2025-02-20 23:55:56,스킨케어,크림
86,오드로이,블랙체리 모공수축크림 로프디,4.35,237,28000,2025-02-20 23:55:56,스킨케어,크림
87,마일드랩,블루센텔라 덱스판테놀 EGF 재생 리페어크림 50ml,4.51,156,24000,2025-02-20 23:55:56,스킨케어,크림
88,바이오더마,시카비오 크림+,4.40,121,28000,2025-02-20 23:55:56,스킨케어,크림
89,이즈앤트리,초저분자 히아루론산 징크 수분 크림 80ml,4.61,71,15900,2025-02-20 23:55:56,스킨케어,크림
90,피지오겔,레드수딩 AI 크림,4.24,2009,23000,2025-02-20 23:55:56,스킨케어,크림
91,라네즈,퍼펙트리뉴 레티놀 30ml (사은품증정),4.67,621,60000,2025-02-20 23:55:56,스킨케어,크림
92,코스노리,판테놀 베리어 크림 50ml (2개입),4.60,696,34900,2025-02-20 23:55:56,스킨케어,크림
93,비플레인,시카테롤 스팟 트리트먼트 15ml,4.49,1602,14300,2025-02-20 23:55:56,스킨케어,크림
94,피지오겔,레드수딩 시카밸런스 크림,4.47,400,31000,2025-02-20 23:55:56,스킨케어,크림
95,토코보,시카 카밍 젤 크림 75mL,4.68,314,22400,2025-02-20 23:55:56,스킨케어,크림
96,세타필,모이스춰라이징 고보습 크림,4.66,306,19200,2025-02-20 23:55:56,스킨케어,크림
97,힌스,킹스베리 비타 나이트 크림,4.70,217,29000,2025-02-20 23:55:56,스킨케어,크림
98,닥터오라클,세라마베리어 페이셜 세라마이드 크림 80g,4.67,320,7900,2025-02-20 23:55:56,스킨케어,크림
99,아비브,수분초 히알루론 크림 하이드레이팅 팟 80ml 증정기획 (+수분초 패드 10매),4.69,278,35000,2025-02-20 23:55:56,스킨케어,크림
100,라로슈포제,시카플라스트 멀티 리페어 크림 B5,4.20,593,49000,2025-02-20 23:55:56,스킨케어,크림
