순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
65,에스쁘아,꾸뛰르 립 틴트 블러 벨벳 [5호 세레나데],4.48,44,22000,2025-02-20 23:55:56,립메이크업,립틴트
66,릴리바이레드,스윗 라이어 밀키 틴트 [07 믹스베리 수플레인 척] 4g,4.57,51,8700,2025-02-20 23:55:56,립메이크업,립틴트
67,라카,프루티 글램 틴트 [#102 듀이],4.57,63,15000,2025-02-20 23:55:56,립메이크업,립틴트
68,릴리바이레드,쥬시 라이어 워터 틴트 [04 블랙베리 데낄라인 척] 4.9g,4.40,35,9800,2025-02-20 23:55:56,립메이크업,립틴트
69,투쿨포스쿨,듀 블러리 틴트 [2호 허그피치],4.55,22,12000,2025-02-20 23:55:56,립메이크업,립틴트
70,토니모리,겟잇 틴트 워터풀 버터 [08 로지모카],4.55,49,16000,2025-02-20 23:55:56,립메이크업,립틴트
71,페리페라,떡이당 컬렉션 잉크 무드 글로이 틴트 [028 웜탠다드],4.64,22,8800,2025-02-20 23:55:56,립메이크업,립틴트
72,컬러그램,탕후루 탱글 틴트 [00 탱글로스],4.60,52,10000,2025-02-20 23:55:56,립메이크업,립틴트
73,릴리바이레드,앙큼 라이어 코팅 틴트 [09 무심한 무화과인 척] 4g,4.38,61,9100,2025-02-20 23:55:56,립메이크업,립틴트
74,페리페라,워터 베어 틴트 [003 소울쿨만],4.51,78,9600,2025-02-20 23:55:56,립메이크업,립틴트
75,에뛰드,픽싱 틴트 [#18 쿨핑온탑] 4g,4.51,35,9600,2025-02-20 23:55:56,립메이크업,립틴트
76,클리오,후로페샤날 청과에디션 쉬폰 블러 틴트 [21호 고당도생딸기],4.92,13,12600,2025-02-20 23:55:56,립메이크업,립틴트
77,롬앤,듀이풀 워터 틴트 [10 머머핑크],4.43,208,13000,2025-02-20 23:55:56,립메이크업,립틴트
78,클리오,크리스탈 글램틴트 [8호 젠틀시나몬],4.60,45,12600,2025-02-20 23:55:56,립메이크업,립틴트
79,롬앤,듀이풀 워터 틴트 [03 이프로즈],4.38,164,13000,2025-02-20 23:55:56,립메이크업,립틴트
80,토니모리,겟잇 틴트 워터풀 버터 [11 윈터뱅쇼],4.50,18,16000,2025-02-20 23:55:56,립메이크업,립틴트
81,롬앤,더 쥬시 래스팅 틴트 [01 포멜로스킨],4.69,16,13000,2025-02-20 23:55:56,립메이크업,립틴트
82,페리페라,잉크 무드 글로이 틴트 [4호 갓기천사],4.42,393,11000,2025-02-20 23:55:56,립메이크업,립틴트
83,릴리바이레드,앙큼 라이어 코팅 틴트 [02 센치한 리치인 척] 4g,4.42,69,9100,2025-02-20 23:55:56,립메이크업,립틴트
84,릴리바이레드,스윗 라이어 밀키 틴트 [09 무화과 토스트인 척] 4g,4.50,16,8700,2025-02-20 23:55:56,립메이크업,립틴트
85,힌스,로 글로우 젤 틴트 [R002 로로즈],4.35,31,17000,2025-02-20 23:55:56,립메이크업,립틴트
86,롬앤,더 쥬시 래스팅 틴트 [03 베어그레이프],4.35,57,13000,2025-02-20 23:55:56,립메이크업,립틴트
87,데이지크,쥬시 듀이 틴트 [09 피치 푸딩],4.36,67,11900,2025-02-20 23:55:56,립메이크업,립틴트
88,삐아,글로우 틴트 [15 스프링보틀] 3.2g,4.04,24,14000,2025-02-20 23:55:56,립메이크업,립틴트
89,클리오,크리스탈 글램틴트 [011 멜로우피그],4.56,32,12600,2025-02-20 23:55:56,립메이크업,립틴트
90,롬앤,블러 퍼지 틴트 [02 로지엔탈],4.42,153,13000,2025-02-20 23:55:56,립메이크업,립틴트
91,에뛰드,디어 달링 워터 틴트 [체리에이드] 9g,3.80,703,4000,2025-02-20 23:55:56,립메이크업,립틴트
92,라카,프루티 글램 틴트 [#101 조이풀],4.47,83,15000,2025-02-20 23:55:56,립메이크업,립틴트
93,클리오,크리스탈 글램틴트 [4호 페일플럼],4.53,32,12600,2025-02-20 23:55:56,립메이크업,립틴트
94,에뛰드,글로우 픽싱 틴트 [02 멜로우핑크],4.23,44,14000,2025-02-20 23:55:56,립메이크업,립틴트
95,릴리바이레드,스윗 라이어 밀키 틴트 [10 무화과 요거트인 척] 4g,4.06,17,8700,2025-02-20 23:55:56,립메이크업,립틴트
96,롬앤,쥬시 래스팅 틴트 [39 오드그레이프],4.50,36,13000,2025-02-20 23:55:56,립메이크업,립틴트
97,어뮤즈,듀 틴트 [13 물복숭아] 4g,4.44,129,20000,2025-02-20 23:55:56,립메이크업,립틴트
98,릴리바이레드,앙큼 라이어 코팅 틴트 [14 쌉쌀한 포도 츄잉껌인 척] 4g,4.71,17,9100,2025-02-20 23:55:56,립메이크업,립틴트
99,에뛰드,오버 글로이 틴트 [01 깜고로즈젤리],4.40,30,14000,2025-02-20 23:55:56,립메이크업,립틴트
100,페리페라,잉크 더 벨벳 [018 인싸등극],4.52,178,8000,2025-02-20 23:55:56,립메이크업,립틴트
