순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
84,클리오,킬브로우 컬러 브로우 래커 [1호 내추럴브라운],4.31,48,11200,2025-02-20 23:55:56,아이메이크업,아이브로우
85,fmgt,디자이닝 아이브로우 [05 다크브라운],4.30,540,4000,2025-02-20 23:55:56,아이메이크업,아이브로우
86,키스미,헤비로테이션 하드 엣지 아이브로우 펜슬 [03 다크브라운],4.26,19,14000,2025-02-20 23:55:56,아이메이크업,아이브로우
87,미샤,트윈 브로우 키트 [그레이브라운],4.21,24,8800,2025-02-20 23:55:56,아이메이크업,아이브로우
88,베네피트,프리사이슬리 마이 브로우 펜슬 [4 웜딥브라운],4.33,136,40000,2025-02-20 23:55:56,아이메이크업,아이브로우
89,클리오,킬브로우 오토 하드 브로우 펜슬 엣지슬림 [01 내추럴브라운],4.53,19,16000,2025-02-20 23:55:56,아이메이크업,아이브로우
90,에스쁘아,더 브로우 밸런스 펜슬 [1호 클래식브라운],4.31,42,16000,2025-02-20 23:55:56,아이메이크업,아이브로우
91,페리페라,스피디 브로우 오토 펜슬 [1호 블랙브라운] 0.14g,4.01,175,3200,2025-02-20 23:55:56,아이메이크업,아이브로우
92,우드버리,하드텍스처 아이브로우 [팀버울프],4.33,133,14000,2025-02-20 23:55:56,아이메이크업,아이브로우
93,롬앤,한올 샤프 브로우 [C1 클래식그레이],4.46,48,11000,2025-02-20 23:55:56,아이메이크업,아이브로우
94,fmgt,디자이닝 아이브로우 [02 그레이브라운],4.23,211,4000,2025-02-20 23:55:56,아이메이크업,아이브로우
95,페리페라,스피디 브로우 오토 펜슬 [003 브라운],4.30,20,4000,2025-02-20 23:55:56,아이메이크업,아이브로우
96,미샤,스머지프루프 우드 브로우 [그레이브라운],4.45,65,5000,2025-02-20 23:55:56,아이메이크업,아이브로우
97,맥퀸뉴욕,마이 스트롱 아이브로우펜슬 하드파우더 [04 그레이브라운],4.00,73,15000,2025-02-20 23:55:56,아이메이크업,아이브로우
98,네이처리퍼블릭,보테니컬 럭키 도트 펜 [02 주근깨],4.50,10,14000,2025-02-20 23:55:56,아이메이크업,아이브로우
99,맥퀸뉴욕,마이 스트롱 아이브로우펜슬 하드파우더 [05 스톤그레이],4.36,11,15000,2025-02-20 23:55:56,아이메이크업,아이브로우
100,홀리카홀리카,원더드로잉 스키니 아이브로우 [02호 다크브라운],4.13,135,6900,2025-02-20 23:55:56,아이메이크업,아이브로우
