순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
72,삐아,라스트 세범 팩트 [00 수퍼클리어] 7g,4.22,45,11500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
73,더샘,샘물 퍼펙트 포어 파우더,4.24,118,7000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
74,더샘,샘물 퍼펙트 포어 팩트 [핑크],4.25,44,9000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
75,투슬래시포,스트로빙 페이스 큐브 [화이트],4.21,14,28000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
76,입큰,스킨 피니쉬 팩트 [21호 누드베이지],4.13,15,25000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
77,코드글로컬러,오일컷 파우더,4.12,65,10000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
78,에뛰드,제로피지 드라잉 파우더,3.95,386,7500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
79,3CE,메이크업 픽스 파우더 [소프트미디엄],4.50,34,33000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
80,입큰,솥뚜껑 퍼퓸 파우더 팩트 [21호],3.88,147,30000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
81,미팩토리,뿌숭뿌숭 민트 파우더 팩트 9g,4.25,56,8800,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
82,메이블린뉴욕,핏미 파우더팩트 [120 클래식아이보리],4.47,19,18000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
83,미샤,래디언스 팩트 [바닐라] 9.5g,3.75,12,17600,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
84,롬앤,베러 댄 피니쉬,4.13,55,9280,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
85,이지비건,쉼 파우더팩트 [02 블러이펙트],4.52,23,12000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
86,어퓨,미네랄 100 HD 파우더,4.07,106,9000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
87,이니스프리,쿠로미 에디션 노세범 미네랄 파우더 [1호 큐티쿠로미],4.70,10,9000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
88,식물원,플로라 노세범파우더팩트,4.14,21,5000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
89,입큰,퍼퓸 파우더 팩트 5G [21호 누드베이지] [모이스트],4.21,43,30000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
90,입큰,퍼퓸 파우더 팩트 [12.5] [매트21호 누드베이지],3.88,41,33000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
91,홀리카홀리카,퓨리포어 노세범 파우더 7g,4.35,20,9500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
92,르넥트,클리어 포어 피니쉬 팩트,4.20,15,42000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
93,로트리,루스 파우더 [21호 아이보리],4.04,23,32000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
94,코티에어스펀,루스 페이스 파우더 [Translucent],4.00,11,,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
95,에뛰드,피지쏙 파우더,4.29,14,10000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
96,샬롯틸버리,에어브러쉬 플로리스 피니쉬 [1 페어],4.36,11,60000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
97,겔랑,레 브왈레뜨 트랜스루센트 루스 파우더,3.91,47,88000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
98,입큰,아시안 컬러 코렉팅 블러 팩트 [2호 아시안그린],3.90,10,27000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
99,이지비건,이지픽서 파우더 팩트,4.13,48,14500,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
100,레브론,컬러스테이 프레스드 파우더 [830 라이트/미디움],3.73,85,20000,2025-02-20 23:55:56,베이스메이크업,파우더_팩트
