순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
58,YBK,어성초 원스텝 포어 패드 60매 140ml (2개묶음),4.58,701,24000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
59,니들리,안티 트러블 패드 (60매),4.65,448,24900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
60,메디힐,비타마이드 잡티 패드 100매,4.48,260,20400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
61,코스알엑스,원스텝 그린 카밍 패드 70매 (2개입),4.27,3165,30000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
62,휴캄,어성초 PHA 필링 패드 60매,4.54,203,22400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
63,다자연,어성초 목화솜 토너패드 110ml 60매,4.54,1485,10000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
64,한율,어린쑥 수분진정 패드 60매,4.68,136,24650,2025-02-20 23:55:56,스킨케어,스킨_토너패드
65,유리피부,그란떼 카밍워터 에센스패드,4.78,368,39000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
66,셀퓨전씨,트리악 모공 톡스 패드 90매 기획,4.47,1198,17800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
67,차바이오:랩,소나무 시카 진정패드 60매,4.53,137,16900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
68,스킨푸드,샤인머스캣 시카 바하 토너패드 70매+샤인머스캣 패드 세트 증정,4.53,57,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
69,파티온,하이-시카 바이옴 카밍 컨디션 패드 리필팩 (80매),4.50,382,18000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
70,니들리,데일리 토너 패드 (60매),4.44,1886,24900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
71,더랩바이블랑두,올리고 히알루론산 7 멀티 포뮬라 패드 60매,4.49,1680,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
72,메이크프렘,인테카 수딩 패드 70매,4.71,198,16800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
73,포레스트,[패드10매+패드10매증정] 피톤 수분시카 세럼 패드 (70매),4.65,231,22100,2025-02-20 23:55:56,스킨케어,스킨_토너패드
74,아비브,글루타치온좀 잡티 패드 비타 터치 60매,4.75,36,16800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
75,휘게,오운 비건 카밍 패드 70매,4.69,396,15900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
76,앤디얼,센텔라 인 시카 카밍 패드 70 Pads (1+1),4.58,433,45300,2025-02-20 23:55:56,스킨케어,스킨_토너패드
77,구달,청귤 비타C 잡티케어 패드 (23AD),4.34,194,18200,2025-02-20 23:55:56,스킨케어,스킨_토너패드
78,메디큐브,엑소좀시카 요철 진정패드,4.29,66,34000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
79,휴캄,수분 결 토너패드 170g (90매),4.54,791,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
80,더마토리,프로 트러블 모공 패드 (23AD),4.23,626,16400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
81,잇츠스킨,도라에몽 에디션 파워10 감초줄렌 젤리패드,4.66,50,39000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
82,이즈앤트리,초저분자 히아루론산 징크 쿨링 패드 60매,4.78,18,18900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
83,스킨푸드,에이콘 포어 펩타이드 패드 60매+에이콘 패드 세트 증정,4.17,408,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
84,메디힐,당근 수분 진정 패드 60매 (250ml),4.51,86,14900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
85,넘버즈인,5번 글루타치온C 흔적 필름패드 70매,4.36,151,22400,2025-02-20 23:55:56,스킨케어,스킨_토너패드
86,스팀베이스,테르물레 미네랄 온천수 패드 수분패드 대용량 스킨패드 120매,4.73,11,22800,2025-02-20 23:55:56,스킨케어,스킨_토너패드
